ParishID,Adoration_Times,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday
836,"{""Friday"": [""4:00 PM - 8:00 PM""]}",,,,,,,4:00 PM - 8:00 PM
837,,,,,,,,
838,,,,,,,,
839,"{""Thursday"": [""5:00 PM - 6:00 PM""]}",,,,,,5:00 PM - 6:00 PM,
840,,,,,,,,
841,"{""Wednesday"": ""6:30 PM"",""Thursday"": ""6:30 PM \u2013 8:00 PM"",""Friday"": ""After 7:00 PM Mass""}",,,,,6:30 PM,6:30 PM,6:30 PM
842,Friday: 8:30 AM to 3:00 PM,,,,,,,8:30 AM - 3:00 PM
843,,,,,,,,
844,"{""Daily"": ""6:00 AM - 7:00 AM (M-F)"",""Saturday"": ""6:30 AM - 7:30 AM"",""24/7"": ""Available""}",6:00 AM - 7:00 AM,,,,,,
845,"{""Sunday"": ""5:30 AM to 7:15 PM"",""Tuesday to Friday"": ""6:00 AM to 8:30 PM"",""Saturday"": ""6:30 AM to 6:30 PM""}",5:30 AM - 7:15 PM,5:30 AM - 7:15 PM,,5:30 AM - 7:15 PM,,,5:30 AM - 7:15 PM
846,"{""Monday"": ""6:00 PM"",""Reflection_Talk"": ""7:15 PM""}",,,6:00 PM,,,,
847,"{""Wednesdays"": ""5:15 PM - 6:15 PM""}",,,,,5:15 PM - 6:15 PM,,
848,"{""Tuesday"": ""11:30 AM""}",,,,11:30 AM,,,
849,"{""First Friday"": ""6:00 PM - 7:00 PM""}",,,,,,,6:00 PM - 7:00 PM
850,,,,,,,,
851,"{""Days"": ""Every day except holidays"",""Hours"": ""7:00 AM - 10:00 PM""}",,,,,,,
852,"{""Monday"": [""7:00 AM - 9:00 PM""],""Tuesday"": [""7:00 AM - 9:00 PM""],""Wednesday"": [""7:00 AM - 9:00 PM""],""Thursday"": [""7:00 AM - 9:00 PM""],""Friday"": [""7:00 AM - 9:00 PM""],""Saturday"": [""7:00 AM - 9:00 AM"",""11:00 AM - 9:00 PM""],""Sunday"": [""7:00 AM - 9:00 PM""]}",7:00 AM - 9:00 PM,7:00 AM - 9:00 PM,7:00 AM - 9:00 PM,7:00 AM - 9:00 PM,7:00 AM - 9:00 PM,7:00 AM - 9:00 PM,7:00 AM - 9:00 PM
853,,,,,,,,
854,,,,,,,,
855,"{""Tuesday"": ""8:30 AM to 9:00 PM"",""Benediction"": ""9:00 PM""}",,,,8:30 AM - 9:00 PM,,,
856,"{""Tuesday"": ""9:30 AM - 6:30 PM""}",,,,9:30 AM - 6:30 PM,,,
857,"{""Monday"": ""6:00 PM to 8:00 PM""}",,,6:00 PM - 8:00 PM,,,,
858,"{""Wednesdays"": ""5:00 PM"",""Saturdays"": ""7:00 AM"",""First Fridays"": ""5:00 PM""}",5:00 PM,,,,5:00 PM,,5:00 PM
859,"{""Tuesday"": ""6:45 PM to 7:45 PM"",""Thursday"": ""9:30 AM to 7:15 PM"",""1st Friday"": ""6:00 PM to 7:00 PM""}",,,,6:45 PM - 7:45 PM,,6:45 PM - 7:45 PM,6:45 PM - 7:45 PM
860,,,,,,,,
861,,,,,,,,
862,"{""1st Friday of Each Month"": ""3:00 PM - 6:00 PM""}",,,,,,,3:00 PM - 6:00 PM
863,,,,,,,,
864,,,,,,,,
865,,,,,,,,
866,"{""Wednesday"": ""7:30 AM - 8:30 AM"",""Friday"": ""7:30 AM - 8:30 AM""}",,,,,7:30 AM - 8:30 AM,,7:30 AM - 8:30 AM
867,"{""Monday"": ""9:00 AM - 7:00 PM"",""Tuesday"": ""NA"",""Wednesday"": ""NA"",""Thursday"": ""NA"",""Friday"": ""NA"",""Saturday"": ""NA"",""Sunday"": ""11:00 AM - 5:00 PM""}",9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM
868,"{""Thursday"": ""6:00 PM"",""Friday"": ""6:00 PM""}",,,,,,6:00 PM,6:00 PM
869,"{""Thursday"": ""11:00 AM - 6:00 PM""}",,,,,,11:00 AM - 6:00 PM,
870,,,,,,,,
871,,,,,,,,
872,,,,,,,,
873,,,,,,,,
874,,,,,,,,
875,"At this time, there is no Eucharistic Adoration at Blessed Trinity.",,,,,,,
876,,,,,,,,
877,"{""Tuesday"": ""Following 8:15 AM Mass until 10:00 AM"",""Wednesday"": ""4:45 PM \u2013 5:45 PM""}",,,,8:15 AM,8:15 AM,,
878,,,,,,,,
879,,,,,,,,
880,3:00 PM - 7:00 PM,,,,,,,
881,,,,,,,,
882,"{""Monday"": ""3:00 PM - 7:00 PM""}",,,3:00 PM - 7:00 PM,,,,
883,"{""Roraty"": {""Monday"": ""6:00 am"",""Tuesday"": ""6:00 am"",""Wednesday"": ""6:00 am"",""Thursday"": ""6:00 am"",""Friday"": ""6:00 pm""}}",,,,,,,
884,,,,,,,,
885,,,,,,,,
886,,,,,,,,
887,"{""Perpetual"": ""Beginning at 5:00 AM""}",,,,,,,
888,"{""St. Mary Chapel"": {""Monday"": ""9:00 AM - 6:00 PM"",""Tuesday"": ""Noon - 8:00 PM"",""Wednesday"": ""Noon - 4:00 PM""},""St. Joseph Church"": {""Wednesday"": ""9:00 AM - 6:00 PM""},""St. Charles Church"": {""Thursday"": ""7:00 PM - 8:00 PM""}}",,,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,
889,,,,,,,,
890,,,,,,,,
891,"{""Saturday"": ""9:30 AM - 10:30 AM (Holy Name), 4:00 PM - 4:45 PM (St. Dominic)""}",9:30 AM - 10:30 AM,,,,,,
892,,,,,,,,
893,"{""Regular"": [{""Day"": ""1st Friday"",""Time"": ""6:00 PM - 7:00 PM""}, {""Day"": ""1st Saturday"",""Time"": ""5:30 PM - 7:00 PM""}],""Weekday"": ""8:00 AM - 8:30 AM before each weekday Mass"",""Wednesday"": ""8:00 AM - 4:00 PM"",""Divine Mercy Chaplet"": ""3:00 PM"",""Benediction"": ""4:00 PM"",""Parish Holy Hour"": ""1st Thursdays, September - May 6:00 PM - 8:00 PM"",""Quarterly 24-Hr Adoration"": ""Noon - Noon (Friday-Saturday)""}",6:00 PM - 7:00 PM,,,,6:00 PM - 7:00 PM,6:00 PM - 7:00 PM,6:00 PM - 7:00 PM
894,"{""1st Monday"": ""2:00-5:30 PM at St. Rose Chapel-Fredonia"",""Wednesdays"": ""Time and location will vary"",""Thursdays"": ""5:00-7:00 PM at St. Mary's Chapel-RL"",""Seasonal"": ""2nd Sunday 1:30-3:30 PM at St. Nicholas Chapel-Dacada""}",,5:30 PM,5:30 PM,,5:30 PM,5:30 PM,
895,"{""Tuesday"": ""1:00 PM - 7:30 PM""}",,,,1:00 PM - 7:30 PM,,,
896,"{""Saturday"": ""9:30 AM - 10:30 AM (Holy Name), 4:00 PM - 4:45 PM (St. Dominic)""}",9:30 AM - 10:30 AM,,,,,,
897,,,,,,,,
898,"{""Day"": ""Wednesday"",""Time"": ""6:30 AM to 9:30 PM""}",,,,,6:30 AM - 9:30 PM,,
899,"{""Thursday"": ""8:30 AM to 7:00 PM""}",,,,,,8:30 AM - 7:00 PM,
900,24\u00d77,,,,,,,
901,,,,,,,,
902,,,,,,,,
903,"{""Tuesday"": ""6:30 PM - 7:30 PM"",""Wednesday"": ""9:00 AM - 12:00 PM""}",,,,6:30 PM - 7:30 PM,6:30 PM - 7:30 PM,,
904,,,,,,,,
905,"{""Monday to Friday"": ""8:00 AM to 3:00 PM"",""Before and After Mass"": ""NA""}",,,8:00 AM,,,,8:00 AM
906,,,,,,,,
907,,,,,,,,
908,Sundays 7:00 PM - Saturdays 8:00 AM,7:00 PM - 8:00 AM,7:00 PM - 8:00 AM,,,,,
909,"{""Monday - Thursday"": ""6:00 AM - 8:00 PM"",""Friday"": ""6:00 AM - 3:00 PM"",""Friday (Silent Prayer)"": ""3:00 PM - 8:00 PM"",""Saturday - Sunday"": ""6:00 AM - 8:00 PM""}",6:00 AM,6:00 AM,6:00 AM,,,6:00 AM,6:00 AM
910,"{""Regular"": ""NA"",""Special"": ""All-night Adoration vigil on August 14, 2024""}",,,,,,,
911,"{""Tuesday"": ""5:30 PM - 8:00 PM"",""Friday"": ""8:30 AM - 2:30 PM""}",,,,5:30 PM - 8:00 PM,,,5:30 PM - 8:00 PM
912,,,,,,,,
913,"{""Thursday"": ""6:00 PM"",""Friday"": ""6:00 PM""}",,,,,,6:00 PM,6:00 PM
914,Thursdays from 7:30 AM - Friday 7:00 AM,,,,,,7:30 AM - 7:00 AM,7:30 AM - 7:00 AM
915,"{""St. Mary Chapel"": {""Monday"": ""9:00 AM - 6:00 PM"",""Tuesday"": ""Noon - 8:00 PM"",""Wednesday"": ""Noon - 4:00 PM""},""St. Joseph Church"": {""Wednesday"": ""9:00 AM - 6:00 PM""},""St. Charles Church"": {""Thursday"": ""7:00 PM - 8:00 PM""}}",,,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,
916,"{""First Friday"": ""6:00 PM - 7:00 PM""}",,,,,,,6:00 PM - 7:00 PM
917,,,,,,,,
918,"{""Tuesday"": ""8:30 AM - 4:00 PM"",""Holy Hour & Rosary"": ""4:00 PM - 5:00 PM"",""Saturday"": ""7:00 AM - 8:00 AM""}",8:30 AM - 4:00 PM,,,8:30 AM - 4:00 PM,,,
919,,,,,,,,
920,,,,,,,,
921,"{""Thursday"": ""After 6:45 AM Mass until 8:30 PM""}",,,,,,6:45 AM,
922,,,,,,,,
923,"{""Monday"": ""6:00 PM - 7:00 PM""}",,,6:00 PM - 7:00 PM,,,,
924,Every Wednesday from 3:00 PM - 5:00 PM,,,,,3:00 PM - 5:00 PM,,
925,"{""Tuesday"": ""6:30 PM - 7:30 PM"",""Wednesday"": ""9:00 AM - 12:00 PM""}",,,,6:30 PM - 7:30 PM,6:30 PM - 7:30 PM,,
926,"24 hours, seven days a week",,,,,,,
927,"{""Wednesday"": ""9:00 AM - 5:30 PM""}",,,,,9:00 AM - 5:30 PM,,
928,"{""Wednesdays"": ""4:30 PM - 6:00 PM"",""First Friday of each month"": ""9:00 AM - 4:00 PM""}",,,,,4:30 PM - 6:00 PM,,4:30 PM - 6:00 PM
929,,,,,,,,
930,"{""St. Mary Chapel"": {""Monday"": ""9:00 AM - 6:00 PM"",""Tuesday"": ""Noon - 8:00 PM"",""Wednesday"": ""Noon - 4:00 PM""},""St. Joseph Church"": {""Wednesday"": ""9:00 AM - 6:00 PM""},""St. Charles Church"": {""Thursday"": ""7:00 PM - 8:00 PM""}}",,,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,
931,"{""Wednesday"": ""8:30 AM""}",,,,,8:30 AM,,
932,"{""Third Wednesday"": ""following Mass""}",,,,,,,
933,"{""Monday"": ""8:45 AM - 9:30 AM"",""First_Thursday"": ""6:30 PM - 7:30 PM""}",,,8:45 AM - 9:30 AM,,,8:45 AM - 9:30 AM,
934,"{""Tuesday"": ""6:00 PM - 6:50 PM""}",,,,6:00 PM - 6:50 PM,,,
935,,,,,,,,
936,,,,,,,,
937,,,,,,,,
938,,,,,,,,
939,"{""Tuesday"": ""9:00 AM - 4:00 PM"",""Wednesday"": ""9:00 AM - 4:00 PM"",""Thursday"": ""10:00 AM - 4:00 PM""}",,,,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM,
940,,,,,,,,
941,First Wednesday of the month at 6:00 PM,,,,,6:00 PM,,
942,"{""Monday"": ""9:00 AM to 8:00 PM"",""Tuesday"": ""9:00 AM to 8:00 PM"",""Wednesday"": ""9:00 AM to 8:00 PM"",""Thursday"": ""9:00 AM to 8:00 PM""}",,,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,
943,"{""First Fridays"": ""After 8:15 AM Mass for one hour""}",,,,,,,8:15 AM
944,,,,,,,,
945,"{""Monday"": ""6:00 PM""}",,,6:00 PM,,,,
946,,,,,,,,
947,"{""Thursday"": {""Regular"": ""5:00 PM - 8:00 PM"",""Family Adoration Hour"": ""4:00 PM - 5:00 PM""},""Friday"": ""After 8:00 AM Mass until 10:00 AM""}",,,,,,5:00 PM - 8:00 PM,5:00 PM - 8:00 PM
948,,,,,,,,
949,,,,,,,,
950,"{""Monday"": ""9:00 AM - 7:00 PM"",""Tuesday"": ""NA"",""Wednesday"": ""NA"",""Thursday"": ""NA"",""Friday"": ""NA"",""Saturday"": ""NA"",""Sunday"": ""11:00 AM - 5:00 PM""}",9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM
951,"{""Wednesday"": ""9:00 AM - 6:00 PM""}",,,,,9:00 AM - 6:00 PM,,
952,,,,,,,,
953,"{""December 15th"": ""11:00 AM""}",,,,,,,
954,,,,,,,,
955,"{""Wednesday"": ""6:30 PM (Spanish) followed by Mass on the first Wednesday of each month"",""Saturday"": ""10:00 AM""}",6:30 PM,,,,6:30 PM,,
956,"{""Thursday"": [""8:30 AM to 7:00 PM""]}",,,,,,8:30 AM - 7:00 PM,
957,,,,,,,,
958,"{""Tuesday"": ""3:30 PM - 8:00 PM""}",,,,3:30 PM - 8:00 PM,,,
959,,,,,,,,
960,,,,,,,,
961,,,,,,,,
962,,,,,,,,
963,"{""Tuesday"": ""3:00 PM to 5:30 PM""}",,,,3:00 PM - 5:30 PM,,,
964,,,,,,,,
965,"{""1st Monday"": ""2:00-5:30 PM at St. Rose Chapel-Fredonia"",""Wednesdays"": ""Time and location will vary"",""Thursdays"": ""5:00-7:00 PM at St. Mary's Chapel-RL"",""Seasonal"": ""2nd Sunday 1:30-3:30 PM at St. Nicholas Chapel-Dacada""}",,5:30 PM,5:30 PM,,5:30 PM,5:30 PM,
966,"{""Wednesday"": ""5:00 PM""}",,,,,5:00 PM,,
967,,,,,,,,
968,,,,,,,,
969,,,,,,,,
970,,,,,,,,
971,,,,,,,,
972,,,,,,,,
973,"{""Fridays"": ""8:30 AM - 6:00 PM""}",,,,,,,8:30 AM - 6:00 PM
974,"{""Thursday"": ""8:30 AM - 6:45 PM""}",,,,,,8:30 AM - 6:45 PM,
975,,,,,,,,
976,,,,,,,,
977,"{""Wednesday"": ""5:15 PM - 6:15 PM"",""Thursday"": ""8:30 AM - 6:45 PM""}",,,,,5:15 PM - 6:15 PM,5:15 PM - 6:15 PM,
978,,,,,,,,
979,,,,,,,,
980,"{""Saturday"": ""Following the 4:30 PM Mass until 8:00 AM Sunday"",""Wednesday"": ""7:00 PM""}",4:30 PM,4:30 PM,,,4:30 PM,,
981,,,,,,,,
982,"{""Wednesday"": ""6:30 PM (Spanish) followed by Mass on the first Wednesday of each month"",""Saturday"": ""10:00 AM""}",6:30 PM,,,,6:30 PM,,
983,,,,,,,,
984,,,,,,,,
985,"{""Regular"": ""2nd & 4th Fridays of the Month at 6:00 PM"",""Upcoming"": ""Friday, December 13""}",,,,,,,6:00 PM
986,"{""Tuesday"": ""5:00 PM"",""Thursdays"": ""7:30 AM - Friday 7:00 AM""}",,,,5:00 PM - 7:00 AM,,5:00 PM - 7:00 AM,5:00 PM - 7:00 AM
987,"{""Wednesday"": ""9:00 AM - Noon"",""First_Fridays"": ""9:00 AM - Noon""}",,,,,9:00 AM - 9:00 AM,,9:00 AM - 9:00 AM
988,,,,,,,,
989,"{""Schedule"": ""Every Thursday after 8 AM Mass until approximately 9 AM""}",,,,,,8 AM,
990,After every Friday 6:30 PM Mass,,,,,,,6:30 PM
991,"{""Tuesday"": ""5:00 PM""}",,,,5:00 PM,,,
992,"{""Monday"": ""7:30 AM - 7:55 AM"",""Tuesday"": ""7:30 AM - 7:55 AM"",""Wednesday"": ""6:30 PM - 7:30 PM"",""Thursday"": ""7:30 AM - 7:55 AM"",""Friday"": ""7:30 AM - 7:55 AM""}",,,7:30 AM - 7:55 AM,7:30 AM - 7:55 AM,7:30 AM - 7:55 AM,7:30 AM - 7:55 AM,7:30 AM - 7:55 AM
993,"{""Advent Reconciliation"": {""Start"": ""Friday, Dec 13 at 4 PM"",""End"": ""Sunday, Dec 15 at 9 AM"",""Confession"": {""Friday"": ""5:00 PM - 7:00 PM"",""Saturday"": ""9:00 AM - 11:00 AM and before 4:30 PM Mass""}}}",4 PM - 7:00 PM,4 PM - 7:00 PM,,,,,4 PM - 7:00 PM
994,,,,,,,,
995,"{""Wednesday"": ""5:30 PM at STP""}",,,,,5:30 PM,,
996,"{""Friday"": {""Regular"": ""Follows 8:00 AM Mass until 5:00 PM"",""First Friday"": ""Continues through the night until 6:00 AM Saturday""},""1st Sunday"": ""After 8:30 AM Mass for 45 minutes""}",8:00 AM,8:00 AM,,,,,8:00 AM
997,Wednesdays after 8:00 AM Mass,,,,,8:00 AM,,
998,Every Thursday following the 8 AM Mass until 8 PM,,,,,,8 AM,
999,,,,,,,,
1000,"{""Thursday"": ""5:30 PM""}",,,,,,5:30 PM,
1001,,,,,,,,
1002,,,,,,,,
1003,"{""Friday"": ""8:00 AM - 5:00 PM"",""Saturday"": ""8:00 AM - 9:00 AM"",""First Saturday"": ""10:00 AM - 11:00 AM""}",8:00 AM - 5:00 PM,,,,,,8:00 AM - 5:00 PM
1004,"{""Monday"": ""11:00 AM - 12:00 PM"",""Tuesday"": ""11:00 AM - 12:00 PM"",""Wednesday"": ""11:00 AM - 12:00 PM"",""Thursday"": ""7:00 PM - 8:00 PM"",""Friday"": ""11:00 AM - 12:00 PM"",""Saturday"": ""3:30 PM - 4:30 PM"",""First Fridays"": ""7:30 AM - 8:00 AM""}",11:00 AM - 12:00 PM,,11:00 AM - 12:00 PM,11:00 AM - 12:00 PM,11:00 AM - 12:00 PM,11:00 AM - 12:00 PM,11:00 AM - 12:00 PM
1005,"{""Tuesday"": ""8:45 AM & 6:30 PM""}",,,,8:45 AM,,,
1006,"{""Thursday"": ""9:00 am - 7:00 pm"",""First Friday of the Month"": ""9:00 am - 7:00 pm""}",,,,,,,
1007,"{""Wednesday"": ""9:00 AM - Midnight"",""Thursday"": ""9:00 AM - 6:00 PM""}",,,,,9:00 AM - 9:00 AM,9:00 AM - 9:00 AM,
1008,"{""Friday"": [""8:30 am - 9:30 am""]}",,,,,,,
1009,"{""Regular"": ""7:45 AM - 3:50 PM on Saturdays"",""Special"": ""2:00 PM - 7:00 PM on the 1st and 3rd Wednesdays of each month""}",7:45 AM - 3:50 PM,,,,7:45 AM - 3:50 PM,,
1010,"{""Sunday"": ""5:00 PM - 6:00 PM""}",,5:00 PM - 6:00 PM,,,,,
1011,During office hours and Saturday: 3:00 PM - 4:00 PM,3:00 PM - 4:00 PM,,,,,,
1012,"{""Monday - Friday"": ""10:00 AM - 5:00 PM"",""Monday - Saturday"": ""7:30 AM to 8:00 AM"",""Saturday"": ""3:00 - 4:15 PM"",""First Friday"": ""9 PM Friday - 8 AM Saturday""}",10:00 AM,,10:00 AM,,,,10:00 AM
1013,"{""Wednesdays"": ""6:30 PM - 8:00 PM"",""Fridays"": ""9:30 AM - 11:00 AM""}",,,,,6:30 PM - 8:00 PM,,6:30 PM - 8:00 PM
1014,"{""Friday"": ""7:00 PM - 8:00 PM""}",,,,,,,7:00 PM - 8:00 PM
1015,,,,,,,,
1016,"{""Tuesdays"": ""11:00 AM - 7:00 PM""}",,,,11:00 AM - 7:00 PM,,,
1017,"{""Tuesday"": ""After 8:00 AM Mass"",""Thursday"": ""After 8:00 AM Mass"",""Wednesday"": ""4:00 PM - 5:00 PM"",""Saturday"": ""3:00 PM - 4:30 PM"",""First Friday"": ""4:00 PM - 5:00 PM"",""First Saturday"": ""3:00 PM - 4:30 PM"",""Special"": ""December 8 and 9 during the Feast of the Immaculate Conception""}",8:00 AM - 5:00 PM,,,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM
1018,,,,,,,,
1019,,,,,,,,
1020,"{""Tuesday"": ""7:00 PM - 10:00 PM""}",,,,7:00 PM - 10:00 PM,,,
1021,"{""St. Michael (Craig, CO)"": ""Tuesday, Thursday, and Friday from 5:00 PM - 6:00 PM; Wednesday from 6:00 PM - 7:00 PM"",""Holy Family (Meeker, CO)"": ""First Sunday of Every Month from 12:00 PM - 1:00 PM"",""St. Ignatius (Rangely, CO)"": ""First Sunday of Every Month from 9:00 AM - 10:00 AM""}",,5:00 PM - 6:00 PM,,5:00 PM - 6:00 PM,5:00 PM - 6:00 PM,5:00 PM - 6:00 PM,5:00 PM - 6:00 PM
1022,"{""Holy Family"": ""First Saturday of the Month 9:00 AM \u2013 3:00 PM""}",9:00 AM,,,,,,
1023,"{""Monday - Friday"": ""7:30 AM - 3:00 PM"",""Sundays"": ""4:30 PM - 5:00 PM""}",,7:30 AM,7:30 AM,,,,7:30 AM
1024,"{""Thursday"": ""8:30 AM \u2013 9:00 PM"",""Sunday"": ""9:15 \u2013 10:30 AM""}",,8:30 AM,,,,8:30 AM,
1025,"{""Monday"": ""after 12:10 PM Mass until 2:00 PM"",""Wednesday"": ""after 12:10 PM Mass until 2:00 PM"",""Thursday"": ""after 12:10 PM Mass until 2:00 PM""}",,,12:10 PM,,12:10 PM,12:10 PM,
1026,,,,,,,,
1027,,,,,,,,
1028,"{""Monday - Tuesday"": ""5:00 AM - 10:00 PM"",""Wednesday - Friday"": ""5:00 AM - Midnight"",""Sunday"": ""12:00 AM - 10:00 PM"",""Saturday"": [""12:00 AM - 5:00 AM"",""8:00 AM - Midnight""]}",5:00 AM,5:00 AM,5:00 AM,5:00 AM,5:00 AM,,5:00 AM
1029,,,,,,,,
1030,,,,,,,,
1031,,,,,,,,
1032,"{""First Friday"": ""7:30 AM""}",,,,,,,7:30 AM
1033,"{""In the Church"": {""Thursday"": [""12:00 PM - 6:00 PM"",""Solemn Holy Hour: 5:00 PM - 6:00 PM""]},""In the Chapel"": {""Monday - Friday"": [""8:00 AM - 5:00 PM""]}}",,,12:00 PM - 6:00 PM,,,12:00 PM - 6:00 PM,12:00 PM - 6:00 PM
1034,"{""Tuesday"": ""9:00 AM - 4:00 PM"",""Wednesday"": ""9:00 AM - 4:00 PM"",""Thursday"": ""9:00 AM - 4:00 PM"",""Friday"": ""9:00 AM - 4:00 PM"",""Saturday"": ""8:45 AM - 3:00 PM""}",9:00 AM - 4:00 PM,,,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM
1035,,,,,,,,
1036,,,,,,,,
1037,,,,,,,,
1038,,,,,,,,
1039,"{""Special Event"": ""December 19th at 7 PM (during Encounter Penance Service)""}",,,,,,,
1040,"{""Tuesday"": ""5:00 PM""}",,,,5:00 PM,,,
1041,,,,,,,,
1042,"{""Weekly"": ""Thursdays from 7:00 PM - 8:00 PM"",""First Friday"": ""All day""}",,,,,,7:00 PM - 8:00 PM,7:00 PM - 8:00 PM
1043,,,,,,,,
1044,"{""Monday"": ""6:00 PM (Every 1st Monday at OLP)"",""Wednesday"": ""6:30 PM to 7:30 PM (St. Elizabeth)"",""Friday"": ""9:00 AM to 10:00 AM (Our Lady of the Pines)""}",,,6:00 PM - 7:30 PM,,6:00 PM - 7:30 PM,,6:00 PM - 7:30 PM
1045,"{""Thursday"": ""6:00 PM - 7:00 PM"",""Friday"": ""7:15 AM - 8:15 AM""}",,,,,,6:00 PM - 7:00 PM,6:00 PM - 7:00 PM
1046,"{""Weekdays"": ""After each morning weekday Mass"",""Thursday"": ""6:00 PM to 8:00 PM - Our Lady of the Snow, Granby"",""Friday"": ""6:00 PM to 7:00 PM - St. Peter, Kremmling""}",,,,,,6:00 PM - 8:00 PM,6:00 PM - 8:00 PM
1047,"{""Monday"": ""10:00 AM - 8:00 PM"",""Tuesday"": ""5:00 AM - 10:00 PM"",""Wednesday"": ""6:00 AM - 10:00 PM"",""Thursday"": ""4:00 AM - 11:00 PM""}",,,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,
1048,24/7,,,,,,,
1049,,,,,,,,
1050,"{""Regular"": ""Monday through Friday 8:30 AM - 12:00 PM"",""Special Events"": ""Dec. 10 & 11, 8:30 AM \u2013 12:00 PM"",""December 16"": ""6:30 PM""}",,,8:30 AM - 12:00 PM,,,,8:30 AM - 12:00 PM
1051,"{""Wednesday"": ""7:00 PM - 7:45 PM"",""Friday"": ""9:00 AM - 12:00 PM"",""First Friday"": ""5:00 PM - 6:00 PM""}",,,,,7:00 PM - 7:45 PM,,7:00 PM - 7:45 PM
1052,"{""Monthly"": {""1st Friday"": [""1:00 PM - Saturday, 8:00 AM""],""1st Sunday"": [""3:00 PM - 4:00 PM""]},""St. Catherine of Siena"": ""No Adoration_Times Currently"",""Sacred Heart"": ""No Adoration_Times Currently""}",1:00 PM - 8:00 AM,1:00 PM - 8:00 AM,,,,,1:00 PM - 8:00 AM
1053,"{""Tuesday"": ""8:00 AM - 12:00 PM, 1:00 PM - 9:00 PM"",""Thursday"": ""8:00 AM - 12:00 PM, 1:00 PM - 9:00 PM""}",,,,8:00 AM - 12:00 PM,,8:00 AM - 12:00 PM,
1054,"{""Fridays"": ""8:00 AM - 10:00 AM"",""Not_Held"": ""12/13/24""}",,,,,,,8:00 AM - 10:00 AM
1055,"{""Monday - Thursday"": ""9:30 AM \u2013 12:00 PM"",""Friday"": ""9:30 AM \u2013 3:00 PM"",""First Thursdays"": ""6:00 PM \u2013 7:00 PM""}",,,9:30 AM,,,9:30 AM,9:30 AM
1056,"{""St. Andrew the Apostle"": {""Monday"": ""7:00 AM \u2013 8:00 AM"",""Tuesday"": ""6:00 PM \u2013 8:00 PM"",""Wednesday"": ""11:30 AM \u2013 12:30 PM"",""Thursday"": ""7:00 AM \u2013 8:00 AM"",""Friday"": ""8:30 AM \u2013 9:30 AM""},""St. John the Evangelist"": {""Wednesday"": ""8:30 AM \u2013 9:30 AM""}}",,,7:00 AM,7:00 AM,7:00 AM,7:00 AM,7:00 AM
1057,"{""Tuesday"": ""6:00 PM - 7:30 PM""}",,,,6:00 PM - 7:30 PM,,,
1058,,,,,,,,
1059,"{""Saturday"": ""10:00 AM - 3:45 PM""}",10:00 AM - 3:45 PM,,,,,,
1060,"{""PerpetualAdoration"": ""24 hours/day""}",,,,,,,
1061,,,,,,,,
1062,"{""Friday"": [""8:30 AM - 9:30 AM""],""4th Saturday of the month"": [""8:00 AM - 8:00 AM 24-Hour Adoration""]}",8:30 AM - 9:30 AM,,,,,,8:30 AM - 9:30 AM
1063,,,,,,,,
1064,,,,,,,,
1065,Morning to evening,,,,,,,
1066,"{""Friday"": ""After Friday morning Mass""}",,,,,,,
1067,,,,,,,,
1068,"{""Monday"": ""9:15 AM - 10:15 AM"",""Tuesday"": ""9:15 AM - 10:15 AM"",""Thursday"": ""9:15 AM - 10:15 AM"",""Wednesday"": ""5:45 PM - 6:45 PM"",""Friday"": ""4:15 PM - 5:15 PM"",""First Thursday"": ""9:00 AM - 6:00 PM""}",,,9:15 AM - 10:15 AM,9:15 AM - 10:15 AM,9:15 AM - 10:15 AM,9:15 AM - 10:15 AM,9:15 AM - 10:15 AM
1069,"{""Monday - Wednesday"": ""5:00 PM - 6:00 PM"",""Friday"": ""5:00 PM - 6:00 PM"",""Thursday"": ""5:30 PM - 6:30 PM (Holy Hour)""}",,,5:00 PM,,5:00 PM,5:00 PM,5:00 PM
